Frame,L_A00,L_A01,L_A02,L_A03,L_A04,L_A10,L_A11,L_A12,L_A13,L_A14,L_A20,L_A21,L_A22,L_A23,L_A24,L_Spread_IndexPinky,L_Spread_ThumbPinky,L_Wrist_Position,R_A00,R_A01,R_A02,R_A03,R_A04,R_A10,R_A11,R_A12,R_A13,R_A14,R_A20,R_A21,R_A22,R_A23,R_A24,R_Spread_IndexPinky,R_Spread_ThumbPinky,R_Wrist_Position
10,158.00026960347694,168.43885055981875,158.45702024207816,142.2007732739738,175.42784680093644,179.3065902304968,176.87677966362833,25.693699659399613,162.97947438848013,156.3953311499417,33.37301901769398,162.7108140152531,134.35985033047646,38.30577086810683,161.81095430034867,110.38568747804219,129.24782396620841,388,153.8203406306551,171.71338508417145,159.44395478041656,142.2356732962136,178.72696997994277,177.27368900609366,168.91109601189797,15.551985370382468,172.87498365109823,163.79622578510927,27.181111085477223,164.128821388543,132.67585499501777,37.133931627103145,171.2025892900089,121.93850909372314,131.03434664239754,381
11,155.33424877972087,168.43885055981875,153.3649051175792,141.23619036626437,177.45519562018683,175.23635830927378,176.1454715742818,29.744881296942243,157.60039645422185,160.52587069235318,33.76687147396235,154.59228189105156,134.5518022620955,41.06982445427451,153.434948822922,112.89818421923357,130.8166656049603,390,156.1262920680291,173.6598082540901,158.4985656759521,142.9138928916936,178.66778014613004,177.27368900609366,167.0501455267212,13.465208094811667,172.87498365109823,160.6143426748075,25.253163394573882,172.02496027000703,131.9432636530276,37.133931627103145,171.2025892900089,122.4499897917513,132.06059215375342,382
12,157.5421810697893,165.95251324738402,154.18536316086576,138.2052159310135,180.0,175.23635830927378,167.92163692557065,24.58679220220757,163.99259570390018,166.32869286780416,27.89727103094763,160.52969799053307,139.5942533312664,35.31121343963321,159.15908066043272,117.66052864066182,131.84839779079607,390,152.7925777840547,172.7756843059547,163.2374455381673,142.4398251562909,176.37404935571385,173.88449643371462,171.20258929000894,17.85031830221682,170.17691920821514,160.8184406191786,29.20759647114273,161.99583839408663,127.93995300911834,40.601294645004465,167.9052429229879,123.97580409095961,130.01538370516005,393
13,155.96015561680517,165.6818874214707,156.5713071912546,137.7702157972002,180.0,177.61405596961112,168.7333259394387,25.08937386892862,161.19540611523095,164.84731343638995,28.729268784455193,160.63418246128967,137.51065374826584,37.994988599102186,154.15110876839242,116.81181447096864,131.52946437965906,390,151.45496138291986,176.75819502111173,156.776268733462,144.24971093562434,179.30130561701682,177.31022967684945,172.80199543642274,21.63296374881312,164.29726712608166,158.7891349939219,28.61045966596522,162.64597536373867,128.26313763303312,38.48019824834302,167.29597638594313,122.28654872879518,132.13629327327143,403
14,157.271555243876,166.398736573147,155.85445803957836,141.74338935811835,179.35805734399568,175.6628368120063,173.49305732933752,27.738179628387247,160.66519146217357,160.08970594714668,35.537677791974374,152.72323661688634,131.06710372776948,46.04162667600997,150.01836063115067,117.5967686630887,133.3604139165742,389,151.94708129409423,175.89816131232914,154.09825672226364,144.4950346107019,178.21008939175374,177.31022967684945,172.85508829713865,17.241459398939973,168.11134196037204,160.188522858453,26.565051177077994,166.75948008481282,133.2965383899489,36.86989764584401,162.89727103094762,123.22743201089601,133.09395177843356,403
15,157.271555243876,168.02252223706407,154.2306723756613,146.21183035769386,176.82954457298186,175.60129464500457,176.259501603408,34.99202019855866,153.97040780848653,158.58063800266834,37.02496027000712,151.03233935393598,130.68151269481356,46.655486539119295,147.52880770915152,113.718951806636,131.84839779079607,391,156.28239236259668,175.4984298012805,154.49798823331238,145.51993989102007,178.7394161141045,176.26237045659002,173.23187242261614,19.23623615302903,169.84573341979976,163.89955761374287,29.302207482138666,161.24585793600346,132.72023444743016,38.90722834266394,166.85513238244926,121.60592090848209,133.06013678032951,401
16,155.39946920623544,167.97219854688555,153.4993622634781,150.26418018954132,175.7052167429772,175.46503858911365,177.99854262303114,32.62683996580664,155.77225468204585,157.1163314913203,42.09255486565165,149.3972382019449,130.84719776827515,52.76516601842533,146.1038334366361,113.99122773266372,131.97348218486925,396,154.74683660542615,174.4006606634795,155.40020939484253,144.19779756400337,176.65263883853387,174.1755931810192,168.30479911888364,15.915421653323532,166.96134341697703,166.89721005873756,26.565051177077994,161.86191784440268,138.47266483226036,30.068582821862446,167.00538320808346,119.63277142990545,135.1332675546625,402
17,155.9070266700157,166.43549256004476,154.94073426256864,149.59962972578873,177.6049944831275,176.0548137709623,178.33293481786671,43.55587446906416,146.30993247402023,153.43494882292202,46.54815769897797,149.3972382019449,130.41177664594002,53.09444848227201,145.98065001017355,115.93532679903913,132.9661611087573,400,154.2253949661713,172.67254216649332,153.7534028637655,143.92956732416735,177.78499017609656,179.0789253414493,169.2464003642587,15.552466819200717,167.45103901010626,165.37912601136836,27.181111085477223,161.79151552941917,138.07999805887266,28.810793742973065,167.90524292298792,122.00409829181969,137.09121051329294,401
18,156.14372744910344,169.32431224040593,154.19479524853253,150.95587284334565,177.48793808475958,176.30861401354875,179.92375815609967,42.70306033083916,143.91492695714788,154.16946985717684,45.00000000000001,147.52880770915152,133.7147333930617,50.94686305397351,144.07149757717715,120.95040305844375,132.74034804836094,402,154.51480091820486,171.50562421019103,157.6198649480404,142.0273254299058,178.4039361420245,178.4039361420245,166.9016529431698,13.822054635731691,170.17691920821514,168.56859255707843,24.691558163478064,161.24585793600346,141.0724564072077,26.565051177078008,171.25383773744485,121.01652779682617,135.00370365289984,403
19,156.6287580689353,165.86151577779268,155.68733949299013,148.68563286749253,179.88494838854646,173.8190610915496,179.6017583236124,41.33221194446857,151.6485250561707,153.43494882292202,45.00000000000001,150.94539590092285,124.66083441014328,57.425942865427494,149.47029410006587,124.03628501370073,130.31116606031887,402,152.59878392944762,171.83963046455324,149.40668515643688,140.02907358178544,175.9143832200252,175.9143832200252,167.3869305914075,13.303912926398969,170.41465966750812,167.7141970495939,23.55226367289466,162.40757543781842,139.35081767592706,29.54896184184649,167.78428086586914,123.14625451064275,137.00364958642524,402
20,156.6287580689353,167.35406002225028,154.19479524853253,150.93761291077197,177.00519328277178,178.02506598911805,178.61598701051125,39.51870340530265,155.22485943116808,153.56868331049785,47.636758426140446,150.2551187030578,125.36166526040569,58.27326971414306,151.2707312155448,121.07848694132248,131.24404748406687,401,150.75117366345302,170.3624618870691,149.03624346792648,140.93741609948154,178.02506598911805,178.02506598911805,166.50735257087624,15.032179051860226,167.1643905135986,166.63793762661143,23.061519532293538,165.52970589993407,135.87714324257334,31.460050198029027,164.09116808869757,124.80785231707178,138.01449199268893,401
21,156.20560638654325,167.35406002225028,154.38451567935783,150.8840024575538,178.8655783690229,173.32850277705614,177.64936334085778,49.1810815795805,145.92948800218036,153.434948822922,53.13010235415599,142.1250163489018,127.24973535432402,63.868999455061434,140.4403320310055,116.2841347734075,129.5569372901351,402,156.65598903842252,170.59921995897622,155.05609473657543,140.9374160994815,175.76360520094124,175.76360520094107,164.7183922653052,17.82973422567719,165.67728002179646,169.96003575252078,21.88018456895153,167.88737707401495,140.57441264719256,33.190117042971735,159.15908066043272,118.46096403457132,136.0036764208968,403
22,156.34578664908977,168.28996383753613,154.38451567935783,150.32442353068964,179.2211023422145,173.31182101752543,177.83791004578154,49.1810815795805,145.92948800218036,153.43494882292202,49.18491612511842,146.7604797758044,130.07087656558232,58.7308317576255,143.4612881425714,119.36498649101419,130.4645545732633,402,154.01188140204874,172.81887551217406,152.517245942303,141.0332530062007,177.9545915111128,179.3190974949808,168.7367633424651,20.77225468204582,165.67728002179646,164.30669830003802,25.987621661495186,164.54400092968788,137.70294403781472,30.963756532073536,166.85513238244926,119.28118040998756,137.00364958642524,402
23,156.6287580689353,168.80238058755506,152.93619511405308,151.4517320828584,178.975445500927,176.0548137709624,176.41050325916183,48.69138598645127,146.1672284614734,148.99232183642783,51.506446714951146,146.7604797758044,123.26433433243758,63.43494882292201,138.4533162505311,120.7393887677091,131.30879635424276,402,153.56673034766425,173.72527976338893,152.83643918337754,141.0332530062007,177.9545915111128,177.9545915111128,166.96607599195036,19.6758185980528,165.51023740611558,166.93113554736968,24.16832358129388,164.54400092968788,140.57441264719256,28.529571560391414,167.1682209574699,117.32433677630571,136.0036764208968,403
24,157.66661156223665,169.8402340808565,152.74647468322775,150.04132947318067,177.82525588539002,174.0938588862295,178.01747613891573,48.1843569255365,149.74356283647074,151.93396427445973,51.79383056048642,148.43102887068167,123.5509209064365,64.54486232662877,142.56142842766695,121.93850909372314,130.24592124131948,402,153.66201148962077,174.1646755636126,152.49232452511043,141.0332530062007,177.9545915111128,177.9545915111128,166.69992740074238,15.96052949262403,169.22552651154433,166.40790096518543,24.691558163478064,160.63418246128967,139.6106493186606,28.529571560391414,167.1682209574699,118.71394189394942,137.0,403
25,157.66661156223665,172.17248204985276,152.6830788669615,149.59158994403236,179.53828576407176,170.5936580179455,178.28258506733857,41.633539336570195,151.41078459687773,150.28482102259147,46.73570458892839,154.44003482817618,122.22528916757778,62.42543604030562,144.38551826004309,125.23977004130916,132.03408650799233,401,153.66201148962077,173.82056090534542,152.83643918337754,141.95295746817393,177.87890360333856,177.87890360333856,170.9080751333799,23.728391075952548,164.53878225955805,160.1004213718726,25.846441682100895,168.4762782961027,136.62201985115402,36.39213762629388,158.25922094552828,115.10864433221339,135.0148140020198,403
26,156.69923254694055,171.2051030345566,157.60859438635123,148.09451836066395,177.32784379101898,173.45225156846266,176.91753232007667,50.39911205285573,143.71473287486117,149.67382446174233,52.622544890375714,144.24611274556327,122.63328295877318,61.90231703256405,141.0958615445958,120.06664815842908,130.06152390311286,401,153.28708907499393,172.90285802472638,155.8935068561001,141.44160009933506,175.76360520094124,173.16104299844136,169.1650216601084,22.399603545778138,164.72541280312365,164.61793369187043,27.897271030947618,163.41266144307258,137.33778724322195,33.209499097968596,166.13897243697883,114.54693361238441,135.03332921912278,405
27,154.85824476967332,170.16478055092367,158.10507918222297,150.68016363420602,177.51044707800102,175.03025927188972,176.6822188316652,42.12916520509325,148.0998430822663,149.85861444792465,43.66778014613036,151.58733855692742,127.9247195583221,49.57392125990087,149.90265423903114,124.42266674525185,132.03408650799233,401,154.61008206016137,172.50312651367776,156.7176437865103,143.0881376793993,178.7546357332314,180.0,172.7412491635224,20.318999054013823,169.22552651154433,163.82555308821932,27.897271030947618,163.41266144307258,137.95400332947028,32.04468071873421,162.60667785308794,118.15244390193544,135.05924625881784,408
28,157.14063968079202,171.2051030345566,158.10507918222297,151.0020835577852,177.51044707800102,177.3974377975002,175.51380115790982,44.44374777291933,149.85861444792468,148.12290985899628,48.28386228790636,152.89187712919824,125.4038916506119,57.61188514659909,144.38551826004309,125.29964086141668,131.01526628603247,401,154.61008206016137,171.60090535214755,159.80566575481603,143.89722252450855,177.03663522099765,175.76360520094107,172.56674479087755,23.344010961577496,162.67050791608793,157.4274575929339,29.173845923827454,164.98163936884933,135.24590312327072,40.17572787739373,157.21759426951832,116.49892703368559,134.03357788255897,410
29,155.69545073406331,167.86907325268314,160.4373271512193,148.915178531718,179.336211833772,172.89641865926882,177.81799436971173,43.42344994481627,153.434948822922,152.14246079089025,48.3298187288517,149.78549168336812,124.1558766087448,62.31893843151474,142.56142842766695,123.47064428438041,130.034610777285,402,151.71974850826317,173.00480770274197,153.75414206399654,145.61965527615516,178.4039361420245,175.91438322002512,176.95240762856758,28.009176708013836,162.68106156848526,154.01343590255064,31.87313698127268,166.13897243697883,130.19348829893264,43.3476953223487,158.8752808539275,123.17467272130257,135.00370365289984,410
30,154.85824476967332,167.83253258192732,160.4373271512193,148.915178531718,179.2704302558865,172.83063708138317,177.3223685011885,45.964484302226545,147.57546549974444,150.44483913388308,47.39068195971838,152.89187712919824,123.74069706759994,58.27326971414306,147.02227668618352,121.70866854912184,130.06152390311286,402,153.03114813533404,173.92251058336103,152.83643918337754,144.72757855140162,177.13325845515652,175.9143832200252,176.06241772307604,25.551072454292687,163.37133876635036,156.84523592822222,33.36972704871882,161.24585793600346,128.0060950458454,45.61605990839924,158.25922094552828,124.86793023030373,135.00370365289984,409
31,156.100317197159,171.13927906216986,154.32812915111,149.13910831165052,178.02506598911805,172.83063708138317,175.06781291979564,48.1351337593706,145.92948800218036,149.1030996563852,53.9726266148964,142.1250163489018,120.7793661238566,64.54486232662877,142.56142842766695,122.54386969571347,129.0620006043607,399,156.53761079121915,172.17689729701698,155.51445119457586,146.87870048333042,179.6315434746626,177.87890360333856,176.77262256468723,30.35357849687622,158.35874601410552,154.88516511385546,35.31121343963321,160.63418246128967,134.35458091148791,44.42418240675503,152.969139740157,118.72657663724664,135.09256086106296,408
32,155.65891006330753,169.23679707323362,161.3891629206523,148.54590314576643,178.75463573323168,175.03025927188972,178.78366950975982,46.4456434205562,145.92948800218036,148.850143336299,49.03771062097712,152.89187712919824,122.37352408006491,64.54486232662877,142.56142842766695,123.00406497347964,129.0348790056394,401,152.99080438981008,170.735476014867,152.89187712919824,144.8881668467729,177.15974748679346,175.91438322002512,176.5531618636772,26.732093792758885,165.51023740611558,155.10305337858347,38.63562261622179,156.38572793192836,130.98842239915544,42.43622978853501,162.5076754748896,120.41594578792295,135.03332921912278,408
33,156.6287580689353,171.13462855655135,158.10507918222297,149.02314130041802,178.78112476486868,174.8055710922652,179.0942133398886,45.511555866587045,146.1672284614734,149.7997221964683,45.84252426074041,154.44003482817618,123.916531878321,60.49484859913863,144.38551826004309,124.82387592123551,132.015150645674,401,156.28415800004075,172.7756843059547,155.05609473657543,145.99825623826948,179.55585556688857,177.9545915111128,176.13211509955,30.35357849687622,158.72839107595254,156.56159233746052,34.38716808686049,160.63418246128967,134.89912725296563,40.17572787739373,162.5076754748896,121.26417442921878,135.03332921912278,409
34,154.03937157238403,171.54276379722862,154.32812915111,148.1696218681854,178.80651057601796,175.03025927188972,179.2642379377715,44.009393595022125,148.12290985899628,150.49717199755776,45.84252426074041,150.94539590092285,125.87097655910719,56.367458337735876,147.02227668618352,127.05904139414872,132.06059215375342,401,153.9581834051062,172.60507619169337,154.15387357504528,143.99007481319126,177.00896946770942,175.76360520094107,175.18458057271147,29.862834356275116,158.35874601410552,156.590168783726,35.1033280323309,160.52969799053307,133.87293667161737,41.021806577132836,157.21759426951832,117.88553770501282,134.05968819895114,409
35,157.384816844686,172.5126118028564,156.72709593591802,147.61932229343077,178.09084756700364,176.93941170488614,179.55325833598408,36.292629728479604,155.38615459958083,151.36491816988092,46.548157698977974,153.3070566703431,120.58899972293587,59.85861444792467,148.5704343851615,126.1269202034205,133.0,402,153.03114813533404,173.00480770274197,151.58992445661934,144.40313237421267,179.15193362339497,179.39478540275525,178.72539691403716,29.128821388542992,159.71744091108343,153.26962757661158,36.22059388883234,161.24585793600346,132.4028456105576,40.40574666873361,158.8752808539275,119.81652640600127,136.03308421115798,410
36,158.04131294539965,173.88006965635242,149.2500326978036,147.689470847733,178.75463573323168,174.80557109226513,178.76802259736007,40.60129464500447,149.85861444792468,150.1553748454523,44.14490260373328,154.44003482817618,125.44972826444392,54.97512672045864,147.9221364010879,124.82387592123551,134.01492454200763,400,156.53761079121915,173.93720642759624,153.75414206399654,146.56412681119477,178.30840958075413,175.76360520094107,177.32020680196536,27.49913873104716,165.32360686254998,155.80921046662817,39.677249292231764,155.34410125591842,131.40380180248158,43.12650698640007,157.21759426951832,116.21101496846157,135.05924625881784,411
37,158.52565160815107,170.16478055092367,157.60859438635123,148.93483511450134,180.0,174.80557109226513,178.74395441480567,45.08291713388493,149.74356283647074,152.30252882619152,49.34872358851172,148.84620841182652,121.01300508407847,60.08401406811221,151.88679112394405,124.32618388738553,130.00384609695206,400,154.32663993044392,173.00480770274197,151.58992445661934,145.748990901878,178.4039361420245,175.9143832200252,174.9427514674408,28.967660646064036,161.88875270199821,155.03410542207746,34.45611604336648,161.24585793600346,132.4028456105576,41.021806577132836,161.79151552941917,119.26860441876563,135.05924625881784,410
38,156.85954404483255,172.87498365109823,152.5924245621816,147.80426606528675,178.09084756700364,176.71472352526158,178.89118787224038,39.80557109226519,153.434948822922,151.49734385347546,45.693060302711245,156.4405591031027,125.1806993612421,60.82830659625243,146.80988295702826,124.32618388738553,131.00381673829202,400,155.25903865529813,173.53747491654764,156.2932383671488,144.8881668467729,177.00896946770942,175.76360520094107,175.37680209958023,29.401711278203443,158.35874601410552,156.71272695999588,37.76975736074843,156.38572793192836,134.44732473505184,39.70991879462873,162.5076754748896,118.1905241548577,134.03357788255897,409
39,158.86724554376173,173.55046529615777,156.72709593591802,147.4824893849545,178.09084756700364,176.71472352526158,178.72946041501865,39.80557109226519,153.434948822922,151.31385242626058,46.548157698977974,152.42225010950855,124.38034472384487,57.85809017299819,151.2707312155448,124.32618388738553,131.00381673829202,400,152.92032991180483,172.88465709005956,152.83643918337754,143.57125459502367,177.27368900609366,173.45225156846266,170.63654875425513,29.05460409907714,155.22485943116806,160.81276558403596,34.44235311902186,156.38572793192836,134.44732473505184,40.426078740099136,161.79151552941917,118.1905241548577,134.03357788255897,409
40,157.89986652846557,172.5830862808616,156.23061114004625,147.12014288816138,179.34587915798716,171.9818033229102,177.75610419573235,38.19868517601843,153.434948822922,150.71371184419138,40.965072483869044,157.61986494804043,123.57039875874312,54.8193006387579,149.47029410006587,128.80993750483694,135.00370365289984,399,153.38903875300954,173.00480770274197,155.8935068561001,144.90820742340253,179.6087602420771,175.22828051720646,174.47799193092902,26.131000544938583,161.8962369654934,157.54494678419678,32.7086512371334,158.01331782225762,132.4028456105576,41.021806577132836,157.21759426951832,117.04699910719626,135.03332921912278,408
41,159.49549961377886,172.5126118028564,159.71744091108343,147.4335054359095,179.2843369909862,176.93941170488614,177.78503589517942,38.54118362128134,149.85861444792468,153.27840336680154,42.3974377975002,154.44003482817618,128.76764797362253,53.00697407769663,151.88679112394405,125.21980673998823,131.0,399,156.94934783495097,174.85490930821516,154.97580397548106,144.0177405664796,179.15193362339497,177.87890360333856,176.38545351085395,27.018570303035975,161.98023071822283,160.0596994316696,34.44235311902186,156.38572793192836,133.7147333930617,39.70991879462873,157.21759426951832,116.76472069936193,135.0148140020198,410
42,155.65891006330753,171.54276379722862,156.72709593591802,146.1903466130814,178.62257341251976,173.50922836552436,178.61679014519285,38.90413845540418,150.0684881594922,150.64224645720873,41.820169880135765,160.93080646265187,124.15969454566944,52.66047533446633,155.99871903438702,124.8118584109699,133.0,399,154.32663993044392,171.70285503016316,157.6198649480404,144.49776184798702,178.14609902481743,175.60129464500443,173.1547153401496,25.72175193690365,164.72541280312365,159.84209619272963,31.941756605128734,163.41266144307258,134.43914055512008,39.325389135044226,158.25922094552828,114.28473213863697,133.0338302838793,414
43,157.32299828071575,171.54276379722862,153.92464441605125,146.64955538965137,178.6754780877089,173.50922836552436,179.63246262107435,35.344220633462804,157.38013505195957,146.33919487163584,46.17513323723937,159.724421391009,117.17605765635705,58.2801846921758,155.99871903438702,125.7179382586272,134.01492454200763,398,154.712031738177,172.12726044952464,154.63168931721395,143.19832173494228,177.15974748679346,175.9143832200252,174.47799193092902,24.65589874408162,163.04015297793498,155.97870776423886,34.23746277685754,160.52969799053307,129.65839972349673,39.303209748167596,161.87813975209866,120.37026210821342,137.00364958642524,413
44,155.31282627020738,168.58720268225576,154.8700335205157,146.1903466130814,176.7260551093104,175.40574666873363,175.15836201738674,33.65579971935217,155.22485943116808,154.58743268624627,42.60297146994041,156.4405591031027,125.66268070187614,55.2006994900927,155.6181881231045,124.39051410778879,133.00375934536586,397,154.712031738177,172.60507619169337,156.7176437865103,143.57125459502367,177.13325845515652,175.9143832200252,170.72920321223023,22.26399511741856,162.68106156848526,157.77803094934617,28.1481998478623,164.98163936884933,131.99235090031507,36.67434966957316,158.49856567595208,124.25779653607253,135.0,410
45,158.36332076434877,172.95513156806487,153.95608386390666,145.3676178184766,178.74526226035897,175.926219968026,176.10859577598617,33.239520224195566,157.38013505195957,153.423380928972,43.73260101476674,152.89187712919824,123.23564919289674,51.44160009933503,161.565051177078,127.47548783981962,133.01503674397117,398,153.74465272288086,173.9153061347312,157.16634582208246,144.19096289578587,179.07239302732066,177.87890360333856,172.85640611427223,23.286064918223566,165.51023740611558,158.6078743428456,31.628668030108077,163.8278409842175,135.45720147191963,38.273115950998665,157.5430610000579,118.72657663724664,131.0,408
46,157.0701652027868,172.5126118028564,156.72709593591802,145.12976937143162,178.6754780877089,178.61964592655534,175.6467795093682,27.72238424520752,162.89727103094762,154.1552529425094,43.73260101476674,152.89187712919824,122.69765664318967,54.34897758928727,155.99871903438702,125.67020331009256,133.0,399,155.409882833804,176.37559467436142,154.0950726173164,144.72425503393018,176.95709462492323,175.76360520094107,172.8749836510981,30.96375653207352,157.33338843776335,159.86369657175186,33.130920220164654,160.29554640032657,135.87714324257334,36.39213762629388,161.79151552941917,117.88553770501282,132.03408650799233,407
47,156.100317197159,171.54276379722862,156.23061114004625,146.5589017985184,177.30017803773066,178.75075732130264,176.6047306004512,37.51911382047633,150.0684881594922,153.28118264921255,39.87868348922139,161.16854692194488,122.69765664318967,53.13010235415599,157.21759426951832,124.77980605851253,133.00375934536586,399,152.7043302392478,174.42314135007618,155.61818812310452,142.4715591765924,175.91438322002512,173.31182101752543,171.18512013883492,26.25024236968887,160.87477397921293,161.7486141273594,32.020222829485185,160.29554640032657,139.82404043447616,33.190117042971735,162.5076754748896,118.72657663724664,132.015150645674,408
48,156.52706715066265,171.50869972305355,153.92464441605125,145.3676178184766,178.49146201777245,176.18002021061224,176.44300314322936,33.57392759143875,153.80380067696223,153.28118264921255,39.87868348922139,157.61986494804043,124.38615889801063,51.44160009933503,152.969139740157,124.32618388738553,134.0,400,151.69924423399362,174.4006606634795,154.0950726173164,143.3929251873925,177.9545915111128,175.22828051720646,175.41851038931065,24.936927333911758,165.67728002179646,156.80140948635182,31.944752776203405,161.24585793600346,132.77603875961452,39.70991879462873,158.25922094552828,117.66052864066182,132.06059215375342,408
