Frame,L_A00,L_A01,L_A02,L_A03,L_A04,L_A10,L_A11,L_A12,L_A13,L_A14,L_A20,L_A21,L_A22,L_A23,L_A24,L_Spread_IndexPinky,L_Spread_ThumbPinky,L_Wrist_Position,R_A00,R_A01,R_A02,R_A03,R_A04,R_A10,R_A11,R_A12,R_A13,R_A14,R_A20,R_A21,R_A22,R_A23,R_A24,R_Spread_IndexPinky,R_Spread_ThumbPinky,R_Wrist_Position
11,158.6544080074148,168.99549403666484,86.13567062098869,104.49745278637744,84.16019535288233,114.15551164528938,94.66779738482064,83.6598082540901,102.80426606528675,84.44854789834703,85.42096517616498,103.60158306620212,79.34250075344787,86.83629874547223,111.66982492222134,34.655446902326915,64.66065264130884,422,142.79420129747902,178.46016171137634,174.600026576675,168.46867131533048,72.09149069172308,119.5387822595581,174.84634270849932,65.94747058695116,125.36246188706905,176.58401974465943,66.0741396400063,128.8844964337146,172.1766309876903,82.31304878468589,120.53801324792768,18.973665961010276,61.71709649683789,421
12,160.1171060347308,169.2191125954996,91.28526660693832,104.20978434229328,80.86982351772131,119.05460409907714,93.64464083110623,83.70372651891587,106.65229973035416,82.76920024635805,87.26148196568904,100.77264764822071,75.9437977146438,88.73420074504011,111.19037352342478,36.124783736376884,70.2353187506115,420,144.42278061353508,176.13926737511676,169.82448915695682,167.4793378380659,70.81558518176284,117.28420729362306,174.40821764563154,65.58864697465496,124.70193971851874,176.94845628633948,67.21759426951832,127.30578274087503,171.404088563079,84.38241940987318,120.96375653207352,16.15549442140351,64.4437739428721,421
13,158.60247026669788,175.500620624553,91.86262094930669,100.78737959287693,84.63530948412138,110.1648324447351,92.3001015796614,83.30119306534307,100.4914770123316,82.42146452514024,88.78112476486871,96.68931539763408,77.20023799530074,90.3934105305404,106.19213503990602,33.24154027718932,69.35416353759881,420,146.3642670044495,179.79390096261494,173.6388821120282,170.2238780740583,75.43398730353161,117.35387744087586,176.15005516031752,69.38750069848476,125.07758327342302,178.7916652787592,71.56505117707799,128.71310663826353,168.00854797026562,90.51616422976484,118.27265031377569,18.24828759089466,64.35060217278468,423
14,157.83924360106528,171.8911616194505,103.17060769780338,100.58024965684342,84.87040221906366,113.70959890032996,93.02628615621018,82.5750084887943,103.0311574626723,82.43097316297755,87.28034478290364,102.98102993433076,75.4596068561254,90.06953367886479,111.2757748798942,35.35533905932738,70.83078426785913,418,144.24449066956362,177.41455269229684,176.88152034580057,167.35784767211015,72.93018207287777,120.62778044057976,174.83669318562647,68.32252927539342,124.40604103943129,178.02019348470668,69.58524466178451,130.4767505704118,168.9848592470364,88.15238973400541,123.05582281155367,17.0,60.81118318204309,422
15,156.61477894278627,173.50922836552436,102.49977759197021,102.9095688469386,81.32682595212023,112.83365417791754,91.83960643623557,82.72102581596447,104.48976259388445,82.613085453226,85.11929890729654,103.50980395328139,76.65020605036665,87.86005010631811,110.29397372757686,34.655446902326915,69.46221994724903,420,146.8336453061607,178.18431531363944,176.88152034580057,168.49280584070857,72.28420729362306,118.14160123226173,175.68542935621034,67.16634582208245,126.32682595212023,179.77957971875395,71.29462653609633,128.03705256688377,169.26733544334425,88.44131579378917,119.12882138854299,16.1245154965971,60.108235708594876,423
16,160.73619154272131,173.75925121963562,99.47767888938212,103.22223727033288,80.64159715825231,116.9827529835634,94.76364169072617,81.15074152929894,107.47811453372599,85.00415783982697,84.85743922637845,104.92726561090237,78.40533818941918,88.73420074504011,109.01562940881472,31.827660925679098,68.8839603971781,421,144.32572011080222,177.3542029590877,174.01748307414252,168.90568934544862,75.06001074240619,117.15570839172466,175.3422310621075,68.93051410233919,125.96227381986269,178.85838737582702,70.76346886066845,128.71310663826353,168.35044461034863,86.60638065025864,121.42211299007394,17.4928556845359,60.108235708594876,423
17,161.12980591222646,173.37596736548247,107.65012421993013,104.68218000537429,81.32682595212023,114.22774531795419,95.12308593666091,81.01216615388155,107.09341939410578,85.35948100367615,84.89008639065895,102.46559836784017,78.69682330704896,86.7877902398908,108.43494882292201,34.655446902326915,71.58910531638176,419,145.16045375096726,178.59008770913354,174.01748307414252,169.42030281576947,72.5336793579327,118.59493796338852,174.8283941313005,67.55855327586985,126.92260763972564,178.42383028628217,70.09415608905881,127.44093301895879,169.31199309565184,86.60638065025864,118.74410097887562,18.027756377319946,59.464274989274024,422
18,158.34555628022517,171.1581854398084,101.74563342528796,103.83167089686162,80.07508703080984,117.49823324113773,95.57853123305019,80.37115799843299,107.97536686539205,85.15282728812802,84.99986932585428,103.9423673430067,78.3106308245608,88.69475238352268,108.18904569965132,33.301651610693426,70.2353187506115,420,146.5438187749609,178.59008770913354,171.92541679466237,169.33021719550334,72.62273085525507,118.59493796338852,176.94354639570113,69.50909023904788,124.8358303641549,179.2784458209266,70.2996188575434,129.97853895779818,168.46306483294455,84.8541797894374,123.47627829610269,17.4928556845359,60.207972893961475,424
19,161.8188514196643,171.42661225855883,116.79922880843253,102.94837323495767,83.3455749539934,116.56505117707799,94.69577665610976,80.42394569264862,110.3314671261313,84.3328050913784,83.4807735129492,107.86888332229069,78.89881502941408,87.09092009054734,110.65891006330749,34.713109915419565,72.94518489934754,421,143.92456900092142,177.3542029590877,173.6388821120282,168.3523752897712,72.14377674268574,117.91691305263724,176.29205320725154,70.45145056764493,120.80144597613682,179.75824709073026,70.39789625603824,130.4767505704118,166.21302186846498,88.11181199325907,119.78545903768857,18.867962264113206,60.207972893961475,423
20,159.37122359779167,175.08760563199996,104.55538377053094,100.63780408122224,81.86989764584403,119.05460409907714,90.86021599980944,83.30029168867311,103.71997131398378,80.8713794957649,87.47388308838046,101.78052377691542,75.692214586389,87.22755184171963,108.70520992941614,38.41874542459709,71.34423592694787,419,144.35598272449687,173.74339065944386,163.1861970907314,173.76409126945526,81.25147988643735,117.66110362764864,178.72209518326588,75.15797619284898,123.76305574065523,177.0394128643225,76.68206336640147,126.19699157817324,165.98175709054917,95.42522636842034,115.40771810894849,18.027756377319946,58.137767414994535,424
21,157.76752864032312,170.9556262525827,109.21812310678558,98.79802807483973,84.47245984834383,123.6900675259798,89.3890367243756,83.58390926685034,110.88416035911203,81.00210348787786,86.26817722517586,108.28015550729246,73.4156359243035,89.03597930462136,111.52538240186465,38.2099463490856,72.67048919609665,419,144.0402511213725,176.24984278702237,162.09068578353563,171.1679168763561,75.23835042360926,118.4615694802873,179.26061834523918,70.23020893071423,122.57405713457253,176.8966811514676,71.90415267348676,128.004807702742,167.36194798909696,88.72291708474505,118.29050973973628,18.35755975068582,58.25804665451803,420
22,156.4931300408905,172.10568141572062,92.22396124038549,100.25091822537115,83.45370921670597,120.46554491945989,88.64456198967339,84.18332122896807,106.81796103797053,80.77871378729307,87.34565941819476,102.23039488915664,76.34000943481345,88.15238973400541,110.2825590889166,39.05124837953327,69.06518659932803,417,147.2366678817521,177.63719409233659,160.49422672229105,173.44644770102778,77.82541207166291,116.71582919616195,178.72281791128728,70.84232165063418,124.35489330304814,178.01274107677145,71.99388434059375,125.88864295521601,164.89821486357158,90.14757412186233,118.29050973973628,21.400934559032695,56.0357029044876,420
23,156.75653810537426,171.39044624704746,95.76872769598036,103.40263365258411,83.30577086810683,119.5387822595581,90.91025596919408,84.67848940693467,109.03300413249785,82.76668123766129,85.98133884392281,104.87095735585805,75.08159867341344,90.0,112.61986494804043,42.638011210655684,70.21395872616783,414,148.9425847372687,179.72520220531933,174.14398641457106,165.62255046769084,75.57820389797588,127.06040660133849,173.83069114598624,72.01857030303597,130.8150838748816,177.10168295246027,70.10644604586585,136.3693594409072,168.71184471212732,88.09084756700362,129.44396157687495,24.698178070456937,56.61271941887264,418
24,156.23593081155133,169.21570213243743,90.0,102.88550666730782,84.87756273579106,115.7841161758936,91.4574810173004,85.43714122669707,106.21236355085657,83.62471295687159,85.83349511445132,104.64990410581296,78.23276789320313,87.36324157385955,112.61986494804043,41.773197148410844,69.6419413859206,405,147.2366678817521,177.15113827428905,164.48108260180956,167.07025089075282,66.100317197159,127.43357651724669,174.45588473370148,64.03047829337457,128.62031027364281,177.39743779750034,66.44773632710536,129.4976595738175,167.7734132695945,82.8749836510982,124.07719528013074,25.079872407968907,57.4543296888929,413
25,158.51721057588395,170.72430833553992,92.97373108248011,103.65492852563703,84.01748307414253,115.8747739792129,92.12745782328899,84.8387841077979,102.18147889485898,81.82066743068171,89.1786114073877,99.82989233463745,76.2640811057589,89.33664157897739,109.01562940881472,41.72529209005013,73.78346698278686,401,148.8014423241158,172.12606186827435,159.77514056883192,165.50912223422148,66.08299159154463,121.02027237438061,172.22236210987063,62.48719827183183,125.31298961234988,176.05989842932217,64.44173283308079,128.24729755549853,169.73977956304012,82.54744907558269,121.0644077759474,30.4138126514911,66.2872536767062,410
26,156.83014838020304,171.0675903505482,99.30205471129882,103.66062231543674,81.60707481260751,120.06858282186246,92.51345604097665,83.62171012850409,108.60839666699,83.8682418568731,87.97134858232226,102.05431934724436,76.95267321420187,87.96593271831088,110.62552268696024,37.53664875824692,72.11102550927978,401,152.0367797329315,170.23822522495774,161.565051177078,165.50912223422148,66.08299159154463,121.2449605540051,173.1713208706461,64.06813159322002,124.8358303641549,175.62395707616454,63.17630051354619,131.88769139079452,168.61911303653915,81.84881752188235,124.34418836799233,29.120439557122072,64.1404708432983,410
27,153.05106324732762,169.2021313653977,87.0262689175199,100.5708804033424,83.42740517821045,121.20051460398065,89.28184538866978,84.28940686250037,115.3461759419467,78.71994241761813,87.0700953593903,105.18300322255813,67.95117042507434,88.78112476486871,110.65891006330749,43.93176527297759,75.71657678474378,402,153.02321177919023,173.9542659837457,153.03114813533404,168.0463218118044,69.60313088262777,120.6095367512591,172.36615351576194,64.91280190639505,124.07239784402765,175.60752718925417,64.65782571885929,131.37115258741744,166.38707275649645,84.21850505546311,123.93387788208385,27.892651361962706,62.68173577685928,411
28,154.15561244543966,167.56043798115346,80.05942696688697,100.43818326138746,81.88770795907611,120.76820855580267,89.24672618021908,83.8298249049704,110.22485943116808,79.88869311026933,87.82859880777556,102.18147889485898,71.77979430322594,89.62139903788568,109.94238458169698,41.012193308819754,71.84705978674423,404,154.79887635452494,171.74781419140237,159.48068283917627,166.6039271143125,68.8839747660827,121.62555953512887,171.0438405282707,64.94858939675234,126.79203505417313,174.71545046450066,65.37643521383639,130.6525430924403,165.90389597893818,83.33334010909863,126.17962044797895,28.792360097775937,62.433965115151864,410
29,158.11095322555138,164.6163916311658,84.69489039378962,96.84508483439379,85.06583565943993,122.18263176720482,85.43363957266757,85.07649732279158,111.09794958898915,76.06159043054885,88.53889405679118,105.82392093202148,70.44715191272685,86.86090234756077,111.80140948635182,42.638011210655684,69.8927750200262,411,149.48639746656514,173.02723071397352,175.17314121887705,169.21499674959426,69.33283762801948,123.89942997849471,174.73760460040495,63.61288545433241,125.66596041389737,177.36368566866528,65.19733984658252,130.6012946450045,166.23921488820875,82.98853042974541,122.08218715606607,30.083217912982647,64.1404708432983,413
30,156.79887841865397,169.52471542361312,78.83511982245142,99.1081362182091,84.03587658218258,122.18263176720482,86.58001690513889,86.37717010349184,106.07578269034038,78.77358224788809,88.6124842525568,101.06577580057716,70.66100344973209,90.10379658846746,106.95773463142882,42.638011210655684,73.24616030891995,411,153.29609832216116,173.15379302954298,163.91660875050536,167.1336658300065,71.75696040195574,122.9709114094347,173.0065695234429,67.18259379768807,127.70758856963907,176.1936749230059,67.14143979411477,128.71310663826353,165.67728002179643,86.50383106368076,123.46113537173152,31.575306807693888,65.73431371817918,414
31,156.85153701469335,169.03661035367037,77.48598975423671,103.8549756790415,80.94642506757859,126.36754789232324,90.94294310173316,83.26398878588066,114.16587403178718,80.4899392765148,85.05330532343035,107.02052561151986,72.81518979846734,86.98008216426078,112.38013505195957,41.23105625617661,71.02112361825881,412,150.86438071287012,174.20214561484048,156.92326336369925,168.34475782799214,70.38531239727608,121.2449605540051,173.10651622037412,67.11620242588104,125.96227381986269,176.95332716251067,67.113047437909,128.71310663826353,164.38012286692242,86.12846201274392,120.79389496958935,29.427877939124322,62.12889826803627,413
32,157.6713436219809,166.93604587261373,80.23029994946876,102.06772234234398,82.68705620675391,124.33021719550332,89.03504121156182,84.80231897627863,114.16587403178718,80.0495764946958,86.48506683610904,105.59908580283924,72.64547827638617,88.41618842913806,107.10272896905236,41.86884283091664,71.02112361825881,412,151.91273329816752,173.15379302954298,157.3651243686475,167.8404042714735,70.28966009963962,121.2449605540051,174.05153904939547,66.69879028948984,127.24180088080018,177.49244934668994,67.44858875835332,129.31396570347943,164.5387822595581,86.43561170287323,120.79389496958935,29.832867780352597,62.12889826803627,413
33,157.8336541779176,169.03661035367037,83.38353821967435,99.99333345415543,85.02720061505079,118.59978210747663,89.10255711470201,85.07649732279158,109.36224500006078,80.13806730559418,88.6541771597969,102.52880770915151,75.09703285223512,86.98008216426078,109.02224262227973,40.607881008493905,71.8679344353238,417,151.76780964672076,172.5762827374408,161.90701867077865,167.74605841114663,68.39031466937394,120.00572242339757,174.54944741988052,66.77825733910679,124.8358303641549,176.58444131723536,65.87600747458016,128.4711031990232,165.96375653207352,84.38241940987318,125.91402876636526,26.476404589747453,61.85466837676846,414
34,155.15338707728642,169.44042725135282,83.00874787386061,105.25041055733412,81.88770795907611,122.18263176720482,92.26319982358076,84.83258615756938,108.0011969065725,82.48404050243248,88.0323772610137,99.72948535982452,75.67877323139257,88.13476632448099,108.65543726534595,42.44997055358225,71.8679344353238,415,147.638877787084,174.88582258182322,173.9808496057289,170.15855492481634,68.33143905219013,123.290998898136,176.14436633872828,66.16125981682826,125.20015133113236,178.47736642208187,65.23993131810522,128.8844964337146,163.07248693585296,85.4797767370417,120.53801324792768,30.4138126514911,65.0,414
35,157.6347004708778,168.78936687112338,87.39743779750019,99.95584738155502,81.36963190568983,121.82358124715641,89.51554601730314,83.83900434647684,104.6847916099445,80.98041696188822,86.68830410717749,101.0125298349693,73.81982211848012,90.12933562572283,106.66086796410411,38.897300677553446,72.71863585079137,416,153.4869885720208,171.74781419140237,166.7176048651443,168.46867131533048,68.72503002829329,120.80144597613682,175.08544319805483,64.44519599014096,126.10013502450126,177.53188208617152,64.902214609653,129.91885346126537,164.8459319496874,81.19157907573441,125.27242144859841,29.614185789921695,63.631753079732135,414
36,158.53234856090103,168.99645914825047,83.6598082540901,101.99420330461594,81.60707481260751,121.42956561483851,90.13895473043142,83.62171012850409,112.88786019723523,81.61271455226127,87.23837211339392,102.81991893876715,73.1942021852841,90.88297115350537,109.73690149550089,41.72529209005013,71.02112361825881,416,148.60809004179904,173.5169263071027,173.77905007884033,167.8404042714735,70.28966009963962,121.2449605540051,174.58649486542888,65.6810807401868,127.0474895746379,177.10168295246027,64.902214609653,130.35290409340476,165.30428840768786,83.70633172320726,123.216025259126,29.427877939124322,64.66065264130884,414
37,156.93926440711445,169.244507796257,79.48313267668615,103.14761440162825,82.40535663140857,120.06858282186246,90.2855679002593,85.07649732279158,106.69924423399362,82.19829331081887,86.54990877364163,101.15092516850515,75.8608916883495,87.63862534182438,108.62157936648758,41.036569057366385,71.8679344353238,417,149.15013581266538,172.44752928646966,173.77905007884033,169.51878185586915,68.16160163595075,122.26420688993406,175.87361188638354,63.7058709201621,125.51322898632661,179.34334360017135,64.2813353443774,128.68340618500997,165.30428840768786,80.24929924221742,121.74754222072613,30.4138126514911,65.36818798161687,413
38,155.73014436211045,171.7732775358919,85.60129464500447,103.77434957112386,80.23312626134623,123.7830800733526,91.36631864167218,83.07341345514905,110.6901573324234,83.17325050980513,85.2496406935919,102.14738637590872,76.54420308296095,88.89465077598388,108.25477400955381,40.311288741492746,73.78346698278686,418,151.38221538143944,173.37456455624186,172.85201480906824,167.86559483711372,67.59459111663466,122.47119229084849,175.8999253139145,62.743561069554026,127.70933617955635,177.99832317506431,64.902214609653,129.91885346126537,164.0876437127708,85.8073936823886,118.74410097887562,29.154759474226502,66.88796603276258,414
39,154.97084330812234,170.7852534371451,81.21883726561454,102.56810289640369,81.74056202012119,122.27564431457762,89.15056166970396,84.52121937274244,108.02715656635625,81.87678112418739,85.07758181286401,105.25511870305778,75.21319973570927,86.78590207350815,113.40468955103232,41.773197148410844,73.78346698278686,418,150.20010596959048,173.21695114479883,171.17025533209093,168.49518467374122,68.62937773065683,122.68055474336339,174.29324594717824,64.31013942527825,125.20015133113236,176.70098811447906,63.994206580198586,129.91885346126537,167.09259132873416,81.4596723441605,120.53801324792768,32.2490309931942,66.73080248281148,415
40,157.27026792005532,169.8358303641549,91.9699063012149,104.47762866392164,79.96179863127689,123.7830800733526,91.43261503138334,83.08671875343478,107.93673721030838,82.65989022884416,86.68830410717749,101.0125298349693,76.40605483260738,88.34769532234868,108.31317264175541,40.311288741492746,74.33034373659252,417,148.90806520410294,173.21695114479883,171.17025533209093,168.59083697137768,70.38531239727608,121.2449605540051,174.29324594717824,65.52901466040954,126.32682595212023,177.5707266765002,64.902214609653,130.35290409340476,165.96375653207355,85.0106374303578,120.3355385115889,29.427877939124322,65.5133574166368,414
41,157.19979344205007,169.8358303641549,85.4668503563332,103.25852047366286,79.63483313592431,125.28843181876098,91.79658619649805,83.03535581909011,110.6901573324234,83.87294517593857,84.34378436548404,105.25511870305778,75.81110057268886,87.65766786464168,110.22485943116808,40.311288741492746,73.78346698278686,417,151.61010961468583,171.40698345896945,162.8340539405508,168.61563813226167,69.4251012833961,121.88483119062413,174.21377889756118,64.93799174420555,126.83838181870728,177.5707266765002,66.7840155040346,129.97853895779818,165.96375653207355,85.0106374303578,122.52133931836451,29.427877939124322,62.96824596572466,415
42,156.58836550603044,168.38628665233708,90.68115947364016,104.62303960754106,79.31129857249144,126.11792561471374,92.66312131947437,82.9562043867778,110.6901573324234,84.70645220584345,85.79684262127533,103.47575915592498,77.55879665704978,87.88005720189504,108.25477400955381,38.897300677553446,73.24616030891995,418,151.38221538143944,172.44752928646966,170.23544212011154,167.86559483711372,67.59459111663466,122.68055474336339,175.9923590794464,65.18286912757316,125.36246188706905,177.0619227894039,64.60879952276885,129.27586816248933,165.78449602651563,84.10696105373793,120.96375653207352,29.154759474226502,65.5133574166368,415
43,159.11419853930698,168.45477914188854,85.00955779366429,103.33753031831891,79.51565331922428,123.97654403625687,91.38751574744322,81.74978088363407,111.25994157086761,82.37680655447183,86.34658457633685,106.16086005419498,74.5387822595581,87.07639644586145,110.65891006330749,39.59797974644666,73.24616030891995,418,151.76780964672076,174.20214561484048,162.42874122167757,168.99603374877236,68.72503002829329,124.99202019855865,175.59625100245472,66.49703305047284,126.32682595212023,178.00657410647398,66.82792030732853,129.97853895779818,164.08042580155765,86.43561170287323,123.06184950549516,28.442925306655784,62.96824596572466,414
44,157.19979344205007,169.95065141187513,91.85508525349466,103.81175092250228,79.43438276449051,126.11792561471374,91.47567730814939,83.74858499042895,107.38341085218089,83.5324305929099,85.10615825912946,102.31944525663661,75.62092028078003,87.37537550382237,110.65891006330749,39.59797974644666,74.62573282722254,417,150.06609889406909,174.04359314444548,169.57419147411525,168.97572787740737,72.19072124632523,119.5387822595581,174.7946686860452,66.94469341276051,127.24180088080018,178.00657410647398,66.82792030732853,128.03705256688377,164.08406339786495,85.8073936823886,120.96375653207352,29.427877939124322,66.37017402418047,414
45,155.9157671884291,169.05888496993842,83.00874787386061,103.72559192050883,79.51565331922428,130.88777115528157,92.98454854378724,82.33547139271239,113.19053996157064,83.88798114274314,85.77727439132813,106.01543960626569,76.32672778979578,86.65140518554311,110.22485943116808,39.6232255123179,72.40165743959182,418,149.9411160893173,173.37456455624186,164.05460409907712,169.30726040497086,69.4251012833961,119.8549444043136,174.8883065626132,62.965019708690306,126.38868994034118,178.43790181401175,64.3771963758172,128.8844964337146,163.46001409887518,84.38181336826678,117.61502809467676,31.78049716414141,64.1404708432983,413
46,155.7730625409845,170.52403485719455,82.75486688888826,103.66868885410447,79.18411614095191,127.474402782762,90.71043756983852,83.7184768589317,109.93630899935263,80.73555366489238,87.90802127947677,101.05044249316377,73.79804035450394,87.22361723250228,110.65891006330749,40.311288741492746,74.43117626371358,417,151.54760673508954,175.76984929197073,165.918066127474,167.6576040235857,70.27390582448066,124.84801602923692,174.78781083384584,67.45855401190757,126.98754795176995,178.04222797835791,67.49249356164724,131.78208361730796,166.89272463774887,82.99873244250468,127.39849568311024,29.832867780352597,65.0,417
47,156.3861439719199,168.78936687112338,82.72499504211075,101.41806673673277,81.79741725501545,124.57202525477462,90.66693848440362,82.9562043867778,112.4258619213518,81.304758937822,86.54990877364163,101.15092516850515,74.4338427150402,85.90997178028076,110.62552268696024,39.59797974644666,71.02112361825881,417,150.19068164016554,173.31613589196593,163.07248693585294,168.06259297892032,69.52075358103257,120.00572242339757,173.88029829143218,65.61094374591296,123.98127609600108,178.49695707871666,66.51027490097405,127.30578274087503,164.5387822595581,84.68896305839607,122.08218715606607,29.614185789921695,62.96824596572466,414
