Frame,L_A00,L_A01,L_A02,L_A03,L_A04,L_A10,L_A11,L_A12,L_A13,L_A14,L_A20,L_A21,L_A22,L_A23,L_A24,L_Spread_IndexPinky,L_Spread_ThumbPinky,L_Wrist_Position,R_A00,R_A01,R_A02,R_A03,R_A04,R_A10,R_A11,R_A12,R_A13,R_A14,R_A20,R_A21,R_A22,R_A23,R_A24,R_Spread_IndexPinky,R_Spread_ThumbPinky,R_Wrist_Position
10,168.2249218652368,171.14005458181992,176.40727823498895,177.90599201727002,178.36138852385963,177.02276018917902,177.16719139730293,179.42706130231738,176.14436633872828,172.13618551286356,179.02425381270555,179.045158746128,159.69627512722423,177.89190468764306,172.828287834613,140.18559127100045,181.8378398463862,352,166.25848530857456,169.9920201985587,178.26429541107169,179.42604851433165,179.18154453831096,170.8376529542782,178.34386948237616,176.43459645720955,179.68804784013983,170.8165166673485,177.210532308224,176.7663878751121,156.80140948635182,178.02506598911768,177.5762286558864,144.55448799674122,186.12361483702168,360
11,166.91926120796776,173.95834067625742,176.6233769068234,177.90599201727002,178.36138852385963,177.02276018917902,177.16719139730293,179.16623254486376,173.15722658736908,170.28707911686124,178.3834929377758,178.5056664087336,159.69627512722423,177.89190468764306,172.828287834613,140.18559127100045,182.78949641595932,352,167.07587936385156,169.9920201985587,178.26429541107169,179.75549602398036,179.99999914622634,174.32697786007466,178.34386948237616,178.71790767447166,178.02864094259883,170.09353335886246,177.210532308224,176.7663878751121,157.53700583595406,179.42224701641413,179.85383761422253,146.24978632463024,187.0855419320264,361
12,168.2249218652368,171.14005458181992,177.84568866241412,178.16014978458455,178.36138852385963,177.02276018917902,176.9164485822774,178.73099723652746,172.8749836510983,169.45273354131447,177.54914736222875,175.32583628886917,159.95475057457898,180.0,176.9672973838229,140.18559127100045,183.09833423600554,352,167.29288649868343,168.11134196037202,178.60281897270391,178.60281897270363,179.05304855322638,176.6711103341445,178.88775684405027,178.71790767447166,178.02864094259883,171.34355642268724,179.01788283677584,178.3276056389109,158.4650805897066,178.60281897270363,175.60129464500443,145.27904184706065,187.77912557044246,361
13,165.942921704078,171.94459875020968,177.84568866241412,178.6840955951132,178.36138852385963,177.02276018917902,178.16411930978575,177.26816172658988,175.42607874009911,171.58024616290544,178.61964592655562,173.90989162131646,159.51129364407103,177.72239104166607,169.85632266876905,138.74076545846214,181.51583952922675,353,166.74198251946484,169.5085229876684,176.6335393365703,177.77490290767267,178.60281897270363,174.32697786007466,178.99548236578661,177.26816172658988,175.42607874009903,170.09869626131822,179.01788283677584,179.01788283677584,159.26221535819397,177.13759477388822,173.6598082540901,144.06942770761603,188.04786624686813,362
14,165.48655657278198,170.68918284432254,174.4025090933111,178.29864539467377,175.23635830927378,176.6002858408768,177.52335250150327,177.26816172658988,175.42607874009911,170.89415145854926,179.02425381270555,179.045158746128,158.79651780355374,177.89190468764306,170.98067756861835,138.51353724455961,180.89223311131963,355,165.8880436200642,168.9652808597727,175.23635830927387,178.93207247400198,178.47432298761876,177.5804907833437,178.17704977806014,178.90762810529733,175.23635830927378,170.24297428110373,178.23133365459694,177.92162975463796,158.53670027679604,179.49386670350378,177.5762286558864,142.86357128393507,186.81541692269406,363
15,163.11685410951034,174.78149925958647,178.95318364559628,179.74886168560795,179.11291043180975,177.02276018917902,176.33565052509104,178.754635733232,175.23635830927387,168.83049807691708,175.04972776570818,178.99491399474584,159.51129364407103,180.0,174.93638314697003,138.74076545846214,180.89223311131963,355,163.38335414152982,170.69174435091574,177.8272185401182,177.75774321493145,178.58557678859793,173.88910479689244,179.3776099655741,177.87195557238758,174.88774497570492,170.86949094798388,179.7222044579242,175.74237353382108,158.96248897457818,177.87890360333856,173.4801982483431,141.20906486483082,182.6608879864543,362
16,166.7474658724678,171.41031568831406,179.80445202372806,179.00773839999928,179.78379053753682,177.02276018917902,175.7041594887285,178.56491530240626,175.42607874009911,170.8450968647877,179.56374615010085,175.32583628886917,158.54684281293513,180.0,174.93638314697003,138.74076545846214,180.27756377319946,355,161.9583798690144,166.78554072968356,176.54731550472582,177.75774321493145,178.99491399474584,176.30861401354883,177.17329519266605,179.37315652620572,175.0114937671114,173.0887728809753,178.05851360908565,178.29527168099278,158.9624889745782,175.91438322002503,171.5156778650296,140.52046114356443,182.22239159883728,361
17,167.78653420993194,170.85197868957502,178.10348169679065,179.17099026950658,179.7686589441987,175.9043295651865,176.86736573396965,178.754635733232,175.23635830927387,171.87848299808687,179.17727120539456,175.32583628886917,160.45635628021347,179.76324192809236,170.36246188706912,136.56500283747664,178.05897899291685,355,164.61670303311865,168.19379335480332,179.37554756499972,177.1641369799174,179.8500113910114,175.45351661728205,176.52971381128611,179.37315652620572,177.6140559696113,171.27170358641766,178.3967199353196,179.30972280213493,158.58703052512823,180.0,177.87890360333873,140.9432509913121,182.8879438344693,362
18,166.7474658724678,171.41031568831406,177.58049078334386,179.67861850572902,176.6865746002073,179.44909602078116,175.7041594887285,176.2816040851441,179.56429904873212,170.89415145854926,176.6252870278972,178.55587446906424,158.79651780355374,178.05851360908585,174.07541801801753,136.56500283747664,179.6719232378838,356,160.95876926156063,167.03584753035585,176.1962450106112,176.3258268448493,177.63862534182445,170.0872485532762,175.80673050280018,179.37315652620572,177.6140559696113,171.8407839392475,178.9122361596159,178.67547808770865,156.43696894403135,178.5311992856138,180.0,141.20906486483082,183.63550854886427,362
19,165.8040103488475,169.3263016771937,174.4025090933111,179.40488110533306,176.6865746002073,176.63353933657018,177.71345060792245,177.07806362017095,175.42607874009911,170.50767651384487,179.0061208712595,173.90989162131646,161.12159424657,178.38969939750106,170.36246188706912,135.36617007214173,180.01388835309348,356,159.77514056883192,170.93349726018383,177.27368900609378,177.81029376159418,178.36554447426747,175.45351661728205,175.96904171001532,178.52013679901617,175.42607874009903,172.2054474231105,180.0,178.13737905069345,156.1510642336546,179.3477043177246,177.87890360333873,142.1724305201258,184.83506160899236,363
20,165.24567335010846,171.41031568831406,175.9281861056924,179.98187989323216,176.6865746002073,179.44909602078116,176.2265989256872,178.754635733232,175.23635830927387,168.87955267067863,177.54914736222875,177.98003180227596,158.79651780355374,177.72239104166607,169.85632266876905,136.56500283747664,181.5543995611233,357,162.6705079160879,170.85248659936346,177.03120310451365,178.63692620214815,176.93351449887408,177.08916217383228,176.0482889340497,178.33041636819084,175.23635830927387,170.6021673584301,177.76247522089338,178.67547808770865,155.2817757497111,178.9271707242086,171.5156778650296,143.13629868066312,187.0106948813356,364
21,165.942921704078,173.4572241873781,179.3583140995822,179.84187037523589,179.09777883847005,175.9043295651865,178.35421741620476,177.07806362017095,175.42607874009911,169.99428610773694,177.9777860949311,175.72649954466138,160.21959820830637,177.72239104166607,169.85632266876905,138.74076545846214,182.7840255602223,358,163.60137663187626,169.92161788357512,171.9579433383734,178.63692620214815,176.93351449887408,177.08916217383228,177.3889721090996,179.9400671980987,175.42607874009911,172.63408615581264,177.17635575042547,175.74237353382108,153.8958578988989,179.6869114249793,175.9143832200252,145.33065746772084,191.1334612253961,365
22,165.24567335010846,172.6526800189883,177.17055043636665,179.03623667146763,177.35745470593528,178.4234499448165,176.11508528775926,178.56491530240626,175.42607874009903,171.63875386781962,178.61964592655562,176.68905848538853,158.23884043994815,178.46369987111618,177.55593194236462,139.94641831786907,185.0,358,164.49275248225197,170.36246188706903,171.86989764584405,177.51192709193663,178.91361100535212,179.14490260373333,177.4682193331338,177.77662158463724,177.7093899573614,169.5326463641611,179.7222044579242,178.29527168099278,154.4021144000098,176.0548137709623,171.869897645844,148.7615541731129,195.02820308868152,366
23,166.458028493527,170.64210497800744,176.54824609177797,179.31099978750282,178.38969939750083,177.39120525325058,176.86736573396965,179.16623254486376,170.43091559346277,170.0527938126511,177.43829375753666,179.045158746128,160.21959820830637,175.6012946450045,173.15722658736902,140.91841611372163,185.62596801094398,358,163.28218339080172,172.90525083238896,173.20211749971367,176.24144431452808,178.58557678859793,174.66965295717586,177.3529362301281,177.89190468764306,175.1068277548617,171.07102579213358,179.46202726988855,178.49256424122512,155.43215802778266,174.73230287195585,171.869897645844,147.80054127099805,195.02820308868152,367
24,165.24567335010846,173.82982490497037,178.34769532234859,178.7340009996053,179.78379053753682,174.2072035049678,173.9779929582011,179.6350636642705,175.23635830927387,169.3081914033808,177.43829375753666,179.045158746128,157.97499351518724,179.25869117055024,172.65877418863587,140.68759717899798,186.27130750601393,358,164.12259747639158,173.85639993994457,175.89272539474294,177.51192709193663,178.91361100535212,178.23552215453427,178.10314843776868,177.77662158463724,177.70938995736157,171.74056202012122,177.210532308224,176.7663878751121,156.39888562636602,176.9562641123412,174.0938588862295,148.7615541731129,194.28329830430613,366
25,166.5876423581316,172.48785589694725,178.34769532234859,179.03623667146763,179.78379053753682,173.29782305576865,176.6099008398657,178.71790767447166,175.42607874009903,170.0527938126511,179.79439401827455,176.16342387893096,158.95474473193926,177.13759477388822,173.15722658736902,142.12670403551894,187.84035775093702,358,164.49275248225197,171.69468174093873,171.32424005242834,176.92837263587845,178.57502572748456,172.94215335011899,176.6335393365703,177.89190468764306,175.1068277548617,169.93057580670052,177.67939074192748,176.7663878751121,153.72085353329877,179.90070065485486,175.9143832200252,147.80054127099805,194.51735141112732,366
26,164.44112918171868,174.63436907336012,176.8201698801356,179.74886168560795,176.6865746002073,179.44909602078116,176.714373361904,178.71790767447166,175.42607874009903,170.6789978876227,177.9777860949311,177.98003180227596,157.28969356769665,178.53119928561432,173.15722658736902,142.12670403551894,187.52333188166213,359,163.60137663187626,172.5860575913144,174.6223830461127,176.06013629415153,177.12323492969946,175.72415888737115,178.10314843776868,179.9400671980987,175.42607874009903,171.74056202012122,179.46202726988855,179.01788283677584,154.4021144000098,178.27877501134773,176.3844689288681,149.04026301640775,194.05411616350733,366
27,166.7474658724678,174.2304881607626,177.22083313592796,179.58025820866487,179.78379053753682,174.2072035049678,174.84063302559773,179.88471689699404,175.60129464500443,169.50852298766839,179.36575528557339,176.16342387893096,160.21959820830637,173.4801982483431,171.0361301907076,142.12670403551894,187.84035775093702,360,165.01397332676734,171.69468174093873,171.32424005242834,176.06013629415153,177.12323492969946,172.94215335011899,177.91563166209835,177.89190468764306,177.7093899573614,169.69515353123393,178.49256424122512,178.49256424122512,154.4021144000098,177.84472437920834,175.78090465075164,148.08105888330215,195.25624189766637,366
28,168.08943488049096,171.31071101096524,175.6430249941536,179.00773839999928,177.35745470593528,176.63353933657018,176.1826581530254,178.71790767447166,172.69976774619286,168.37410135669143,176.41472573125202,179.4117683115358,157.02484593396926,179.3477043177246,177.35745470593528,142.12670403551894,187.84035775093702,360,162.18111108547723,172.5860575913144,173.20211749971367,175.4765818380934,177.12323492969946,172.94215335011899,177.27368900609378,177.89190468764306,177.70938995736157,169.5326463641611,177.9448132401072,175.9622893790229,152.87643738762858,178.37502364247533,178.03547961668667,149.04026301640775,195.25624189766637,366
29,166.7474658724678,172.6526800189883,175.6430249941536,179.84416417525784,179.78379053753682,174.2072035049678,176.816530782074,178.71790767447166,175.42607874009903,170.6789978876227,179.79439401827455,178.7716237651193,158.6832980794226,175.0164983772269,173.11526191261237,143.58621103713267,188.16216410320115,361,161.44846485468986,173.808399415231,171.32424005242834,178.1005373655775,178.57502572748456,172.94215335011899,178.10314843776868,177.77662158463724,177.70938995736157,170.20218259214874,177.9448132401072,177.6670176980301,152.87643738762858,179.80445202372806,174.0938588862295,148.08105888330215,194.28329830430613,366
30,165.942921704078,174.63436907336012,175.40574666873363,178.94224694670615,179.57819820050386,174.2072035049678,176.816530782074,176.43459645720955,177.70938995736157,169.0507916969707,178.86557836902324,178.13737905069345,157.2180738806072,176.48172257604227,173.11526191261237,144.55448799674122,190.06577808748213,361,165.01397332676734,171.69468174093873,171.32424005242834,178.0599936230214,179.92995629465943,173.88910479689244,177.4682193331338,177.77662158463724,177.70938995736157,170.20218259214874,177.9448132401072,178.45184230102203,154.4021144000098,176.0548137709623,171.869897645844,149.04026301640775,195.25624189766637,366
31,167.22819721119285,175.3885091111812,176.96443087494455,179.58025820866487,179.78379053753682,173.29782305576865,176.816530782074,176.43459645720955,177.70938995736157,169.5600819570555,179.30972280213544,178.13737905069345,158.6832980794226,172.7388894188927,173.31068460236597,144.80676779764127,190.06577808748213,361,162.67080667860645,172.5860575913144,173.20211749971367,178.0599936230214,178.36554447426747,178.23552215453427,179.52593226459751,176.2816040851441,177.7093899573614,169.69515353123393,176.18592516570962,176.18592516570962,151.63407305695432,177.13265931180084,178.03547961668667,149.7230777134908,195.25624189766637,365
32,166.7474658724678,173.82982490497037,176.8201698801356,179.84416417525784,179.78379053753682,175.9971141132139,174.8320193652812,179.82478409509517,175.42607874009903,168.8182457898033,179.30972280213544,178.13737905069345,158.4184504456952,174.84698473124973,175.41877991472307,144.80676779764127,189.1137224000416,362,162.67080667860645,173.85639993994457,174.47245984834387,177.26222723050944,178.91361100535212,178.23552215453427,177.3889721090996,177.77662158463724,177.70938995736157,169.69515353123393,177.06432655357878,177.06432655357892,152.87643738762858,179.80445202372806,176.21495528289088,149.7230777134908,196.22945752358385,365
33,168.7403122773618,175.3885091111812,179.4735604853552,179.58255179826241,179.78379053753682,175.9971141132139,177.06944095434304,176.2816040851441,177.70938995736157,169.0507916969707,178.23133365459694,179.41536947929387,157.71930622151908,176.41010288895276,175.58829356070007,145.7737973711325,189.76301009416983,362,164.12259747639158,173.980148731351,174.59620863975027,178.6486038966622,179.1230922585696,175.72415888737115,178.22462340667033,179.9384578329941,172.82351653759932,169.69515353123393,177.06432655357878,177.06432655357892,152.87643738762858,177.58049078334386,173.99099404250546,150.0,195.02820308868152,365
34,167.22819721119285,174.2304881607626,177.91111033379303,179.58025820866487,176.41050325916183,179.60395253244542,175.3592225516405,177.89190468764306,177.70938995736157,169.0507916969707,179.46202726988855,177.10873040377942,159.38500533401884,175.0164983772269,175.58829356070007,145.52319402761884,190.06577808748213,360,164.12259747639158,172.5860575913144,173.20211749971367,178.6486038966622,179.92995629465943,173.88910479689244,177.91563166209835,177.89190468764306,177.70938995736157,168.69006752597977,179.45692830627587,179.12864848232152,155.3822551954829,178.27877501134773,174.0938588862295,149.04026301640775,195.02820308868152,365
35,165.24567335010846,173.82982490497037,179.4645410144356,179.58025820866487,179.78379053753682,177.02276018917902,176.816530782074,176.43459645720955,177.70938995736157,169.11593752394361,178.23133365459694,176.68905848538853,157.99140082229292,176.41010288895276,173.11526191261237,145.52319402761884,188.80942773071476,359,164.12259747639158,172.5860575913144,174.6223830461127,176.57552670627646,178.58557678859793,173.88910479689244,178.0309147651039,179.9400671980987,172.82351653759932,170.29880270210091,175.67889610479492,175.40110056271774,154.70158379651633,176.0548137709623,173.99099404250546,149.3251485852266,193.82982226685345,364
36,165.24567335010846,173.82982490497037,176.8201698801356,179.31099978750282,179.78379053753682,175.9971141132139,176.714373361904,176.43459645720955,177.70938995736157,170.6789978876227,179.57136126729822,175.52917916450488,159.66381471246356,177.13759477388822,177.70938995736157,145.52319402761884,190.06577808748213,358,163.60137663187626,171.2538377374448,171.86989764584405,176.64874656779227,178.07018637647303,174.66965295717586,178.55921304347825,179.82478409509517,175.42607874009911,170.97379627088475,178.74891173619662,179.255940797111,155.3822551954829,176.0548137709623,171.869897645844,148.36778626103444,194.80503073586164,364
37,167.22819721119285,174.2304881607626,175.8064099245258,178.7656811589051,179.5692127829916,175.23635830927378,175.4745056546462,179.9400671980987,175.42607874009903,169.11593752394361,178.86557836902324,175.52917916450488,157.99140082229292,178.53119928561432,177.70938995736157,143.58621103713267,189.1137224000416,358,162.3790348079597,173.808399415231,174.6223830461127,176.8884174759058,179.63459819686182,175.45351661728205,176.5248334261888,179.45027058396798,177.61405596961112,168.69006752597977,177.19101117096375,173.69637224371047,155.07637472735937,176.0548137709623,173.99099404250546,148.36778626103444,195.78048932414077,365
38,165.24567335010846,172.6526800189883,177.7906104224522,179.74886168560795,179.11291043180975,177.02276018917902,176.96952315413958,178.56491530240626,175.42607874009903,169.11593752394361,178.23133365459694,176.68905848538853,157.99140082229292,178.53119928561432,177.70938995736157,145.27904184706065,188.80942773071476,357,166.43894759928278,170.36246188706903,173.29016319224306,177.4769080889459,179.63459819686182,175.45351661728205,178.7396625553377,175.48601154199872,180.0,168.81430418809109,179.1959015039106,179.255940797111,155.3822551954829,176.0548137709623,176.26860300083962,148.00675660252813,194.3733520830466,365
39,166.24815478195947,172.09434302024923,174.22860178275155,179.6234134449275,177.35745470593528,179.44909602078116,177.260102148508,178.71790767447166,175.42607874009903,169.87395028029977,178.86557836902324,175.52917916450488,160.65892669405434,174.84698473124973,175.41877991472307,144.55448799674122,188.80942773071476,356,165.2283785078325,170.24081112464964,168.65980034468907,177.63862534182428,178.99491399474584,176.30861401354883,176.6725957582735,179.27782253845552,175.1068277548617,168.05260418863483,179.99999914622634,177.6670176980301,153.25189583707856,177.58049078334386,173.99099404250546,148.66068747318505,195.5632889885011,366
40,165.942921704078,172.2148598567038,176.54824609177797,179.34355257500653,179.40163241270272,175.9971141132139,177.60563486693377,178.56491530240626,175.42607874009903,169.79907562920678,178.86557836902324,178.13737905069345,156.5226001079071,175.6012946450045,170.8376529542783,144.80676779764127,187.2591786802452,357,161.9583798690144,174.75027519869158,174.6223830461127,178.35628024579543,178.99491399474584,176.30861401354883,179.31955955026632,175.48601154199872,180.0,169.59112136319183,179.1959015039106,179.255940797111,153.2875717966129,178.82285511401776,171.869897645844,147.7057886475679,194.3733520830466,364
41,165.942921704078,171.94459875020968,174.13039955698522,179.89350239120938,178.7546357332314,175.23635830927378,177.35745470593542,178.71790767447166,175.42607874009903,169.18265746992904,179.46202726988855,176.4649846896042,158.27021020073764,176.41010288895276,175.58829356070007,144.80676779764127,188.2153022471871,357,164.32522992499045,173.808399415231,172.71657166970553,178.22206525139742,179.8500113910114,175.45351661728205,177.2384616015203,179.37315652620572,177.6140559696113,170.36246188706903,176.18592516570962,176.18592516570962,152.30833338430386,178.82285511401776,173.99099404250546,148.66068747318505,195.5632889885011,365
42,166.7474658724678,171.14005458181992,179.91279187934762,179.84345454387986,179.57819820050386,174.2072035049678,177.51044707800088,178.38969939750083,175.60129464500443,167.57755809597117,177.32719894105063,178.78112476486896,159.66381471246356,172.7388894188927,173.31068460236597,143.8401890988746,187.6406139405859,357,165.54757174890702,172.5860575913144,174.6223830461127,177.99229850107088,178.99491399474584,176.30861401354883,177.2384616015203,179.37315652620572,177.6140559696113,168.81430418809109,179.99999914622634,178.45184230102203,154.1268392895958,177.31022967684945,174.1605076884826,148.00675660252813,194.3733520830466,365
43,168.2249218652368,171.14005458181992,176.2779849852837,179.58255179826241,177.35745470593528,176.63353933657018,177.6987287899704,178.56491530240626,175.42607874009903,169.0507916969707,178.86557836902324,178.13737905069345,159.38500533401884,175.0164983772269,173.11526191261237,142.61837188805654,188.2153022471871,358,165.54757174890702,171.25383773744474,171.38435181583588,177.99229850107088,178.99491399474584,177.08916217383228,177.2384616015203,179.37315652620572,177.6140559696113,170.36246188706903,176.18592516570962,173.69637224371047,156.05561313966837,176.0548137709623,171.869897645844,147.41099009232656,194.58674158328466,365
44,167.935768108972,173.13678133434263,177.4701675694167,179.25869117054975,176.41050325916183,179.60395253244542,176.11061736744034,179.9400671980987,175.42607874009903,169.25710479854718,178.3967199353196,175.52917916450488,156.5226001079071,180.0,177.70938995736157,143.8401890988746,187.92551716038992,358,164.32522992499045,172.47617956136136,173.29016319224306,177.4769080889459,179.51030440687092,174.09385888622958,177.2384616015203,179.27782253845552,174.98307896345514,168.81430418809109,179.1959015039106,178.32454998623228,156.05561313966837,176.0548137709623,173.99099404250546,147.7057886475679,194.3733520830466,366
45,167.42037769684705,170.68918284432254,175.02256907939667,178.70289164642938,178.81269268427164,178.4234499448165,177.60563486693377,176.2816040851441,177.70938995736157,168.58193326326725,179.20827454780826,173.1341736476325,157.99140082229292,178.5311992856138,175.23635830927373,142.61837188805654,186.30351580150065,358,165.72241095228682,172.47617956136136,173.29016319224306,176.22921884650356,178.1571422040934,175.45351661728205,177.93317964416883,179.37315652620572,175.0114937671114,170.91803042717126,176.18592516570962,176.18592516570962,155.74355801034287,176.0548137709623,176.26860300083962,148.00675660252813,194.164878389476,367
46,166.7474658724678,169.88463867593282,176.59027275652696,179.34355257500653,178.17203175569523,175.72415888737115,175.9001464755019,179.82478409509517,175.42607874009911,169.33021719550334,178.3967199353196,175.52917916450488,158.27021020073764,178.5311992856138,175.23635830927373,141.65097952361643,186.30351580150065,357,163.9620797071376,173.41805534482205,173.29016319224306,178.66818224152817,178.07018637647303,171.6743496695732,178.5156358895161,176.98721249581686,180.0,171.68972283247575,176.18592516570962,176.18592516570962,155.46617596850888,177.31022967684945,173.99099404250546,148.66068747318505,194.3733520830466,366
47,165.24567335010846,169.88463867593282,178.6573759734622,179.4356175030628,176.6865746002073,178.4234499448165,175.25706513147074,179.82478409509517,175.42607874009911,168.64707909024008,177.76247522089338,179.41536947929387,158.27021020073764,176.41010288895276,173.11526191261237,143.58621103713267,186.01075237738274,357,164.61670303311865,172.18470645323316,176.6335393365703,178.58557678859793,178.99491399474584,176.30861401354883,176.31300685104023,179.3048375970093,175.0710908443279,171.13927906216983,179.2559407971105,179.255940797111,156.72159187439595,176.0548137709623,173.99099404250546,148.66068747318505,193.3959668659096,366
48,164.88527361483062,170.68918284432254,176.59027275652696,179.78379053753682,177.35745470593528,178.4234499448165,177.9125417748386,178.71790767447166,175.42607874009903,169.87395028029977,178.86557836902324,178.13737905069345,158.97232921415323,176.41010288895276,173.11526191261237,143.58621103713267,185.34832073693033,357,162.90025565247498,171.14395970749175,173.47335123839557,177.24235280280638,179.51030440687092,177.08916217383228,177.17329519266605,176.98721249581672,180.0,170.46676720996996,178.4518423010218,175.9622893790229,156.05561313966837,176.0548137709623,171.869897645844,147.41099009232656,192.41881404893857,366
